0,1,2,3,4,5,6,7,8,9,10,11,12,13
PHPB,8331,17166,403,Evidence-Based Public Health Practice,Required,"Digital $44.69,",ISBN: 9781452289281,Author: Fink,"Publisher: Sage Publications, Incorporated",Formats: BryteWave Format,Publication Date: TBD,,
PHPB,8331,17166,403,Evidence-Based Public Health Practice,Required,"Digital $72.00,",ISBN: 9781452289281,Author: Fink,"Publisher: Sage Publications, Incorporated",Formats: BryteWave Format,Publication Date: TBD,,
PHPB,8331,17166,403,Evidence-Based Public Health Practice,Required,"Digital $39.72,",ISBN: 9781452289281,Author: Fink,"Publisher: Sage Publications, Incorporated",Formats: BryteWave Format,Publication Date: TBD,,
PHPB,9310,17180,403,NO BOOKS FOR COURSE,,,,,,,,,
PHPH,7600,16168,403,Global Health,Required,"Used $22.90, Used $43.00, New $57.25, Digital $50.00,",ISBN: 9781119110217,Author: Armstrong-Mensah,"Publisher: John Wiley & Sons, Incorporated","Formats: PAPERBACK, BryteWave Format",Copyright Year: 2017,Publication Date: TBD,
PMAP,8251,12953,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
URB,8020,15207,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
STAT,8310,17220,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
SOCI,8030,15376,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
LAW,7036E,17403,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
LAW,7165,21889,403,Criminal Procedure: Investigation & Right etc (w/Access Code),Required,"Used $108.36, Used $193.50,",Edition: 3rd,ISBN: 9781454868309,Author: Allen,Publisher: Aspen Publishing,,Copyright Year: 2016,Publication Date: TBD
BIOL,6696,10709,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
BIOL,6575,15781,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MATH,7420,11374,403,Introductory Combinatorics,Required,"Used $62.90, New $112.31, Used $112.50, New $149.75,",Edition: 5th,ISBN: 9780134689616,Author: Brualdi,Publisher: Pearson,Formats: PAPERBACK,Copyright Year: 2018,Publication Date: TBD
AL,8270,18571,403,Think Python: How to Think Like a Computer Scientist,Required,"New $44.99,",ISBN: 9781491939369,Author: Downey,"Publisher: O'Reilly Media, Incorporated",Formats: PAPERBACK,Copyright Year: 2015,Publication Date: TBD,
ANTH,8021,16629,403,NO BOOKS FOR COURSE,,,,,,,,,
ANTH,8020,15947,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MUS,7430,20868,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
LAW,7010,11968,403,Federal Administrative Law (Casebook Plus),Required,"New $316.00,",Edition: 4th,ISBN: 9798887862064,Author: Hickman,Publisher: Foundation Press,Formats: Hardcover,Copyright Year: 2024,Publication Date: TBD
LAW,7010,11968,403,Federal Administrative Law (Casebook),Required,"New $192.40, New $296.00,",Edition: 4th,ISBN: 9781636599557,Author: Hickman,Publisher: Foundation Press,Formats: Hardcover,Copyright Year: 2023,Publication Date: TBD
LAW,7010,11968,403,Prin of Administrative Law,Recommended,"New $67.00,",Edition: 3rd,ISBN: 9781640201811,Author: Werhan,Publisher: West Academic,Formats: PAPERBACK,Copyright Year: 2018,Publication Date: TBD
NURS,7360,10701,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
SW,7900,12944,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
PHIL,8810,18228,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
NEUR,3001,18123,403,Neuroscience: Exploring the Brain,Required,"New $135.95, Digital $83.19,",Edition: 4th,ISBN: 9780781778176,Author: Bear,Publisher: Jones & Bartlett Learning,"Formats: Hardcover, BryteWave Format",Copyright Year: 2016,Publication Date: TBD
FREN,3033,10198,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
KORE,3001,19512,403,Integrated Korean: Intermediate 1 Book,Required,"New $25.60, New $32.00,",Edition: 3rd,ISBN: 9780824886776,Author: Cho,Publisher: University of Hawaii Press,Formats: PAPERBACK,Copyright Year: 2020,Publication Date: TBD
NUTR,3150,14040,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
NUTR,4280,14371,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MTM,3120,17554,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
KH,3030,15777,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
ECE,3670,18314,403,NO BOOKS FOR COURSE,,,,,,,,,
MATH,4548,12981,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
RELS,2001,12891,403,Bundle: Introducing the Study of Religion: A Reader Digital,Required,"Digital $61.50,",Edition: 1st,ISBN: 9781774949054,Author: Top Hat,Publisher: Top Hat Monocle,Formats: Adobe Ebook Reader,Copyright Year: 2022,Publication Date: TBD
MTM,3230,21519,403,Modern Recording Techniques: Practical Guide to Modern Music Production,Required,"Used $23.52, New $36.39, Digital $41.06, Digital $48.53, Used $42.00, New $55.99, Digital $55.99,",Edition: 10th,ISBN: 9781032197159,Author: Huber,Publisher: Routledge,"Formats: PAPERBACK, BryteWave Format",Copyright Year: 2024,Publication Date: TBD
PERS,2002,15921,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
BIOL,4744,12061,403,Course Materials are being finalized. Check back soon for updates.,,,,,,,,,
SPAN,2001,12744,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CSC,1301,13639,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
KORE,2001,12755,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
BMSC,2100,21452,403,NO BOOKS FOR COURSE,,,,,,,,,
BMSC,4200,18254,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MUS,1550,14393,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
SOCI,3216,21731,403,Bad Feminist,Required,"Used $7.20, New $11.69, Used $13.50, New $17.99, Digital $14.99,",ISBN: 9780062282712,Author: Gay,Publisher: Harper Collins Publishers,"Formats: PAPERBACK, BryteWave Format",Copyright Year: 2014,Publication Date: TBD,
BUSA,1105,20519,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MUS,4820,18005,403,Excursions in World Music,Recommended,"Digital $102.66, Digital $121.34, Used $105.00, New $140.00, Digital $140.00,",Edition: 8th,ISBN: 9781138359390,Author: Nettl,Publisher: Routledge,"Formats: PAPERBACK, BryteWave Format",Copyright Year: 2021,Publication Date: TBD
BUSA,1105,20510,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
BUSA,4980,10085,403,Strategic Management: Concepts & Cases,Required,"New $273.40, Digital $56.99, Digital $77.99, New $341.75, Digital $99.73,",Edition: 14th,ISBN: 9780357716762,Author: Hitt,Publisher: Cengage Learning,"Formats: Hardcover, BryteWave Format",Copyright Year: 2024,Publication Date: TBD
ANTH,4114,19083,403,NO BOOKS FOR COURSE,,,,,,,,,
BCOM,3950,10766,403,GEORGIA STATE UNIVERSITY BCOM 3950,Required,"Digital $119.25,",Edition: 5th,ISBN: 9781266357688,Author: Cardon,Publisher: McGraw-Hill Higher Education,Formats: Adobe Ebook Reader,Copyright Year: 2024,Publication Date: TBD
GEOG,4774,21727,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
SW,4900,18277,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CMIS,4120,21958,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MUS,3160,12808,403,NO BOOKS FOR COURSE,,,,,,,,,
FREN,2001,11328,403,GEORGIA STATE UNIVERSITY FREN 1001/1002/2001/2002,Required,"Digital $133.50,",Edition: 8th,ISBN: 9781265853907,Author: Amon,Publisher: McGraw-Hill Higher Education,Formats: Adobe Ebook Reader,Copyright Year: 2024,Publication Date: TBD
ENGL,3150A,21495,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
ENVS,1402L,21938,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
ART,4500,16204,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
ENGL,3950,21344,403,Song of Solomon,Required,"New $29.95,",ISBN: 9780394497846,Author: Morrison,Publisher: Knopf Doubleday Publishing Group,Formats: Hardcover,Copyright Year: 1977,Publication Date: TBD,
ENGL,3950,21344,403,Salvage the Bones,Required,"New $24.00,",ISBN: 9781608195220,Author: Ward,Publisher: Bloomsbury USA,Formats: Hardcover,Copyright Year: 2011,Publication Date: TBD,
ENGL,3950,21344,403,Heroic Slave (African American Heritage Classics),Required,"New $6.99, Digital $0.75,",ISBN: 9781434441218,Author: Douglass,"Publisher: Wildside Press, LLC","Formats: PAPERBACK, BryteWave Format",Publication Date: TBD,,
ENGL,3950,21344,403,Our Nig,Required,"New $14.00,",ISBN: 9780142437773,Author: Wilson,Publisher: Penguin (c/o RH),Formats: PAPERBACK,Copyright Year: 2005,Publication Date: TBD,
ENGL,3950,21344,403,Coming,Required,"Used $7.60, New $12.35, Used $14.25, New $19.00,",ISBN: 9781250098627,Author: Black,Publisher: St. Martin's Press,Formats: PAPERBACK,Publication Date: TBD,,
ENGL,3950,21344,403,American Marriage,Required,"Used $7.60, New $14.24, Used $14.25, New $18.99, Digital $11.99,",ISBN: 9781616208684,Author: Jones,Publisher: Algonquin Books Chapel Hill,"Formats: PAPERBACK, BryteWave Format",Publication Date: TBD,,
ENGL,3950,21344,403,Jonah's Gourd Vine (Modern Classic)(with PS Insights etc),Required,"Used $6.40, New $11.99, Used $12.00, New $15.99, Digital $13.99,",ISBN: 9780061350191,Author: Hurston,Publisher: Harper Collins Publishers,"Formats: PAPERBACK, BryteWave Format",Copyright Year: 2008,Publication Date: TBD,
ENGL,3950,21344,403,Sport of the Gods,Required,"New $17.25, New $23.00,",ISBN: 9780812972795,Author: Dunbar,Publisher: Penguin Random House LLC,Formats: PAPERBACK,Copyright Year: 2005,Publication Date: TBD,
ENGL,3950,21344,403,Long Division,Required,"Used $6.00, Used $11.25,",ISBN: 9781932841725,Author: Laymon,"Publisher: Agate Publishing, Incorporated",Formats: PAPERBACK,Copyright Year: 2014,Publication Date: TBD,
ENGL,3950,21344,403,Load in Nine Times: Poems,Required,"New $26.99,",ISBN: 9781324094937,Author: Walker,"Publisher: Ingram Publisher Services, Inc.",Formats: Hardcover,Publication Date: TBD,,
ART,1050,17659,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CSC,1302,13647,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
NEUR,4050,19330,403,Elementary Statistics (RRMCG),Required,"Used $70.00, New $70.00, Digital $60.00, Digital $77.75, Digital $86.75,",Edition: 4th,ISBN: 9781260727876,Author: Navidi,Publisher: McGraw-Hill (Rental Revenue),"Formats: Hardcover, BryteWave Format",Copyright Year: 2022,Publication Date: TBD
FLME,4120,16893,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MUS,2550,12299,403,Anthology for Sight Singing,Required,"Used $57.54, New $102.75, Used $102.75, New $137.00,",Edition: 2nd,ISBN: 9780393614480,Author: Karpinski,"Publisher: W. W. Norton & Company, Incorporated",Formats: Spiral,Copyright Year: 2017,Publication Date: TBD
MUS,2550,12299,403,Manual for Ear Training & Sight Singing,Required,"New $89.05, New $137.00,",Edition: 2nd,ISBN: 9780393892789,Author: Karpinski,"Publisher: W. W. Norton & Company, Incorporated",Formats: PAPERBACK,Copyright Year: 2021,Publication Date: TBD
JOUR,3900,22234,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
ACT,3210,16888,403,Actions: Actors' Thesaurus,Required,"Used $8.78, New $14.96, Used $15.00, New $19.95,",ISBN: 9780896762527,Author: Caldarone,Publisher: Drama Publishers,Formats: PAPERBACK,Copyright Year: 2006,Publication Date: TBD,
ACT,3210,16888,403,Great Acting Teachers & Their Methods,Required,"Used $7.98, New $14.96, Used $15.00, New $19.95,",ISBN: 9781575250120,Author: Brestoff,"Publisher: Smith & Kraus Publishers, Incorporated",Formats: PAPERBACK,Copyright Year: 1995,Publication Date: TBD,
IB,4040,17522,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
PHOT,3100,15187,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
POLS,4125,19075,403,Georgia's Constitution and Government,Required,"New $17.44, New $23.25, Digital $15.00,",Edition: 9th,ISBN: 9780820347189,Author: Engstrom,Publisher: Univ of Georgia Press/Longleaf,"Formats: PAPERBACK, BryteWave Format",Copyright Year: 2014,Publication Date: TBD
POLS,4125,19075,403,Georgia Politics in a State of Change,Required,"Digital $73.50, New $78.75, Digital $110.25,",Edition: 2nd,ISBN: 9780205864676,Author: Bullock,Publisher: Pearson,"Formats: PAPERBACK, BryteWave Format",Copyright Year: 2013,Publication Date: TBD
MUS,2550,10281,403,Manual for Ear Training & Sight Singing,Required,"New $89.05, New $137.00,",Edition: 2nd,ISBN: 9780393892789,Author: Karpinski,"Publisher: W. W. Norton & Company, Incorporated",Formats: PAPERBACK,Copyright Year: 2021,Publication Date: TBD
MUS,2550,10281,403,Anthology for Sight Singing,Required,"Used $57.54, New $102.75, Used $102.75, New $137.00,",Edition: 2nd,ISBN: 9780393614480,Author: Karpinski,"Publisher: W. W. Norton & Company, Incorporated",Formats: Spiral,Copyright Year: 2017,Publication Date: TBD
MUS,1440,12067,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MUS,1530,17420,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
ASTR,1020K,13791,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
POLS,4475,20894,403,Spread of Nuclear Weapons: Debate Renewed,Required,"Used $15.50, New $29.06, Used $29.25, New $38.75,",Edition: 3rd,ISBN: 9780393920109,Author: Sagan,"Publisher: W. W. Norton & Company, Incorporated",Formats: PAPERBACK,Copyright Year: 2013,Publication Date: TBD
POLS,4475,20894,403,Arms & Influence,Required,"New $20.00, Digital $20.00,",ISBN: 9780300246742,Author: Schelling,Publisher: Yale University Press c/o W.W. Norton,"Formats: PAPERBACK, BryteWave Format",Copyright Year: 2020,Publication Date: TBD,
SCOM,1000,16884,403,SCOM 1000: FOLLETT DPF CUSTOM SITE ECOMM Connect for Human Communication: A Critical Reader 180 DAYS ACCESS ENTRP,Required,"Digital $85.00,",Edition: 4th,ISBN: 9781266712623,Author: Floyd,Publisher: McGraw-Hill Higher Education,Formats: Adobe Ebook Reader,Copyright Year: 2022,Publication Date: TBD
FLME,4650,18378,403,NO BOOKS FOR COURSE,,,,,,,,,
ASTR,1020K,20581,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
HON,1000,12622,403,Patterns in the Mind,Required,"Used $8.00, New $15.00, Used $15.00, New $20.00,",ISBN: 9780465054626,Author: Jackendoff,Publisher: Basic Books,Formats: PAPERBACK,Copyright Year: 1994,Publication Date: TBD,
THEA,4760,18388,403,Performance Theory,Required,"Digital $21.23, Digital $25.09, New $28.95, Digital $28.95,",ISBN: 9780415314558,Author: Schechner,Publisher: Routledge,Formats: BryteWave Format,Copyright Year: 2003,Publication Date: TBD,
CSC,1302,13651,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CHEM,4010,20179,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MUS,3081,15433,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MUS,3080A,10289,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
HON,4500,15879,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
GRMN,7151,21102,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CMIS,4005,20583,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
GERO,7200,11433,403,Physical Change & Aging,Required,"New $110.00, Digital $119.99,",Edition: 7th,ISBN: 9780826150554,Author: Saxon,Publisher: Springer Publishing Company,"Formats: Hardcover, BryteWave Format",Copyright Year: 2022,Publication Date: TBD
ENI,3770,22255,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MUS,3061,11911,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
ENGL,3860,21341,403,Fences,Required,"Used $5.25,",ISBN: 9780452260481,Author: Wilson,Publisher: Plume,Formats: PAPERBACK,Publication Date: TBD,,
ENGL,3860,21341,403,Seven Plays,Required,"Used $4.50,",ISBN: 9780553341201,Author: Shepard,Publisher: BANTAM DOUBLEDAY DELL,Formats: PAPERBACK,Publication Date: TBD,,
ENGL,3860,21341,403,Drama Essentials: Anthology of Plays,Required,"Used $34.44, Used $61.50,",ISBN: 9780618474776,Author: Roudane,Publisher: Cengage Learning,Formats: PAPERBACK,Copyright Year: 2009,Publication Date: TBD,
ENGL,3860,21341,403,Who's Afraid of Virginia Woolf?,Required,"New $3.95,",ISBN: 9780451140791,Author: Albee,Publisher: Signet,Formats: PAPERBACK,Publication Date: TBD,,
ENGL,3860,21341,403,Soldier's Play,Required,"Used $6.80, New $12.75, Used $12.75, New $17.00,",ISBN: 9780374521486,Author: Fuller,"Publisher: Farrar, Straus & Giroux",Formats: PAPERBACK,Copyright Year: 1981,Publication Date: TBD,
ENGL,3860,21341,403,In the Next Room (Or the Vibrator Play),Required,"New $10.46, New $13.95, Digital $11.50,",ISBN: 9781559363600,Author: Ruhl,"Publisher: Theatre Communications Group, Incorporated","Formats: PAPERBACK, BryteWave Format",Copyright Year: 2010,Publication Date: TBD,
SPAN,3303,10502,403,Gramatica Avanzada Del Espanol,Required,"New $104.84, New $139.79,",ISBN: 9780757564482,Author: Moreno,Publisher: Kendall Hunt Publishing Company,Formats: PAPERBACK,Copyright Year: 2009,Publication Date: TBD,
SPAN,3303,10502,403,Historia De Una Gaviota Y Del Gato que etc (Tus Quets),Required,"New $32.81, New $43.75,",ISBN: 9788472237964,Author: Sepulveda,Publisher: ADLER'S FOREIGN BOOKS,Formats: PAPERBACK,Copyright Year: 1996,Publication Date: TBD,
MATH,6211,18091,403,Intro to Optimization: With Applications to Machine Learning,Required,"New $148.50,",Edition: 5th,ISBN: 9781119877639,Author: Chong,Publisher: Wiley,Formats: Hardcover,Copyright Year: 2024,Publication Date: TBD
ENGL,2140,21400,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
ENGL,2105,21323,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
SOCI,4312,19142,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
EDUC,4460,18519,403,Teachers as Cultural Workers,Required,"New $37.46, New $49.95,",Edition: 2nd,ISBN: 9780813343297,Author: Freire,Publisher: Westview Press,Formats: PAPERBACK,Copyright Year: 2005,Publication Date: TBD
EDUC,4460,18519,403,Unearthing Joy,Required,"Used $15.54, New $29.59, Used $27.75, New $36.99,",ISBN: 9781338856606,Author: Muhammad,"Publisher: Scholastic, Incorporated",Formats: PAPERBACK,Publication Date: TBD,,
MBA,8015,18270,403,Leadership Communication,Required,"Digital $46.75,",Edition: 4th,ISBN: 9781260616590,Author: Barrett,Publisher: McGraw-Hill,Formats: BryteWave Format,Publication Date: TBD,
MBA,8015,18270,403,Leadership Communication,Required,"Used $110.99, New $211.40, Digital $65.00, Digital $82.50, Used $198.25, New $264.25, Digital $98.75,",Edition: 4th,ISBN: 9780073403205,Author: Barrett,Publisher: McGraw-Hill,"Formats: Hardcover, BryteWave Format",Copyright Year: 2014,Publication Date: TBD
ECE,3440,16366,403,Educating Emergent Bilinguals,Required,"New $26.96, New $35.95,",Edition: 2nd,ISBN: 9780807758854,Author: Garcia,Publisher: Teachers College Press,Formats: PAPERBACK,Copyright Year: 2018,Publication Date: TBD
DPP,3000,11957,403,NO BOOKS FOR COURSE,,,,,,,,,
CRJU,4910,20256,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
ECE,3603,16368,403,Pearson eText Access Code for Elementary and Middle School Mathematics: Teaching Developmentally,Required,"Digital $46.75,",Edition: 11th,ISBN: 9780135331378,Author: Pearson Ppc,Publisher: Pearson,Formats: BryteWave Format,Publication Date: TBD,
CPS,9760,11362,403,Trauma Stewardship,Required,"New $48.99,",ISBN: 9781458767967,Author: Lipsky,"Publisher: ReadHowYouWant.com, Limited",Formats: PAPERBACK,Publication Date: TBD,,
BIOL,3250,16559,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
PHIL,3810,21653,403,"Free ""Open Educational Resources"" are required for this course. Please see your Instructor.",,,,,,,,,
CPS,8662,12268,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
BIOL,1104L,20742,403,GSU Bundle: BIOL 1104L Lab Manual + Top Hat One Semester,Required,"Digital $53.50,",Edition: 1st,ISBN: 9781640437197,Author: Top Hat,Publisher: Top Hat Monocle,Formats: Adobe Ebook Reader,Copyright Year: 2023,Publication Date: TBD
CPS,8600,16864,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CPS,8380,15266,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
ASTR,1020K,13782,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
POLS,4920,12633,403,NO BOOKS FOR COURSE,,,,,,,,,
CPS,7510,21441,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
NEUR,4080,19339,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
ART,3910,15804,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
POLS,3800,22009,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
AL,8900,14195,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
POLS,1101,14580,403,Custom Authoring Bundle: Understanding the American Way of Government & Politics,Required,"Digital $75.00,",Edition: 1st,ISBN: 9781774947180,Author: Top Hat,Publisher: Top Hat Monocle,Formats: Adobe Ebook Reader,Copyright Year: 2022,Publication Date: TBD
CHIN,3002,21588,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CHEM,4460,19664,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CHEM,4010,20178,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CHEM,4000,15500,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CHEM,3110,16295,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CHEM,2100,16294,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
PHPB,4992,16147,403,NO BOOKS FOR COURSE,,,,,,,,,
ENGL,8160,21360,403,Little Book on Form,Required,"Used $7.60, New $14.24, Used $14.25, New $18.99,",ISBN: 9780062332431,Author: Hass,Publisher: Harper Collins Publishers,Formats: PAPERBACK,Copyright Year: 2018,Publication Date: TBD,
ENGL,8160,21360,403,Exaltation of Forms,Required,"New $22.46, New $29.95,",ISBN: 9780472067251,Author: Finch,Publisher: University of Michigan Press,Formats: PAPERBACK,Copyright Year: 2002,Publication Date: TBD,
ENGL,8160,21360,403,Poem's Heartbeat,Recommended,"New $11.25, New $15.00,",ISBN: 9781556592812,Author: Corn,Publisher: Copper Canyon Press,Formats: PAPERBACK,Copyright Year: 2008,Publication Date: TBD,
ENGL,8160,21360,403,Rules for the Dance,Recommended,"New $12.74, New $16.99,",ISBN: 9780395850862,Author: Oliver,Publisher: Houghton Mifflin Company Trade & Reference Division,Formats: PAPERBACK,Copyright Year: 1998,Publication Date: TBD,
ENGL,8160,21360,403,Princeton Encyclopedia of Poetry & Poetics,Recommended,"New $60.00, Digital $65.00,",Edition: 4th,ISBN: 9780691154916,Author: Greene,Publisher: Princeton Univ Press c/o Perseus,"Formats: PAPERBACK, BryteWave Format",Copyright Year: 2012,Publication Date: TBD
BRFV,4490,16819,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
BMSC,4970,21468,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
PSYC,4650,22021,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
NUTR,4400,14373,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
ECON,8730,19499,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
BIOL,4920,18545,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
NEUR,8790,21685,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
BMSC,6100,15484,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
NURS,7600,12753,403,Advanced Practice Nursing,Required,"New $94.95, Digital $84.00,",Edition: 5th,ISBN: 9781719642774,Author: Joel,Publisher: F. A. Davis Company,"Formats: PAPERBACK, BryteWave Format",Copyright Year: 2022,Publication Date: TBD
LAW,7104,20056,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
WGSS,3115,21074,403,NO BOOKS FOR COURSE,,,,,,,,,
LAW,7128,17405,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
GEOL,4010,16308,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
PHPB,9320,16184,403,NO BOOKS FOR COURSE,,,,,,,,,
HADM,4100,10215,403,Hospitality Industry Managerial Accounting,Required,"New $121.00,",Edition: 9th,ISBN: 9780866127530,Author: Schmidgall,Publisher: American Hotel & Lodging Educational Institute (EMAIL ORDERS),,Copyright Year: 2003,Publication Date: TBD
PHPB,7160,16159,403,Sultz & Young's Health Care USA (w/Navigate2 Adv Acc),Required,"Used $72.75, Digital $68.87,",Edition: 9th,ISBN: 9781284114676,Author: Young,Publisher: Jones & Bartlett Learning,"Formats: PAPERBACK, BryteWave Format",Copyright Year: 2018,Publication Date: TBD
PHPB,7160,16159,403,How We Do Harm,Required,"Used $7.60, New $14.24, Used $14.25, New $18.99,",ISBN: 9781250015761,Author: Brawley,Publisher: St. Martin's Press,Formats: PAPERBACK,Copyright Year: 2011,Publication Date: TBD,
HON,3260,18766,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
HON,3900,21703,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
LAW,7268,17708,403,Documents Suppl t/a International Intellectual Property,Required,"New $88.00,",Edition: 4th,ISBN: 9781636590509,Author: Chow,Publisher: West Academic,Formats: PAPERBACK,Copyright Year: 2021,Publication Date: TBD
LAW,7268,17708,403,"International Intellectual Property, Problems, Cases, & Materials",Required,"New $292.00,",Edition: 4th,ISBN: 9781684678426,Author: Chow,Publisher: West Academic,Formats: Hardcover,Copyright Year: 2021,Publication Date: TBD
WGSS,3150,18484,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MGT,3100,10881,403,Business Analysis Using Excel: The Science Behind Informed Decision Making,Required,"New $102.00,",ISBN: 9780999597279,Author: Swenson,Publisher: Conley Smith Publishing,,Copyright Year: 2020,Publication Date: TBD,
ANTH,2030,12892,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
GERO,4119,18104,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
GRMN,1002,10209,403,Connect Online Access for Kontakte,Required,"Digital $216.50,",Edition: 9th,ISBN: 9781260393675,Author: Tschirner,Publisher: McGraw-Hill,Formats: BryteWave Format,Publication Date: TBD,
KORE,1002,12063,403,Integrated Korean: Beginning 1,Required,"New $32.00,",Edition: 3rd,ISBN: 9780824876197,Author: Cho,Publisher: University of Hawaii Press,Formats: PAPERBACK,Copyright Year: 2019,Publication Date: TBD
HA,3910,14172,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
KH,2211,15261,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
HIST,2110,15611,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
EDRD,8310,14042,403,Theoretical Models & Processes of Literacy,Required,"Used $63.00, Digital $110.00, Digital $130.00, Used $112.50, New $150.00, Digital $150.00,",Edition: 7th,ISBN: 9781138087279,Author: Alvermann,Publisher: Routledge,"Formats: PAPERBACK, BryteWave Format",Copyright Year: 2019,Publication Date: TBD
